date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,total_revenue,total_cost,profit,profit_margin,below_reorder_flag,lost_sales_units,lost_revenue,forecast_error,abs_forecast_error
2024-05-13,SKU_1,WH_1,SUP_8,South,30,581,14,379,0,13.95,20.48,0,0,34.11,614.4,418.5,195.89999999999998,0.31884765625,0,0.0,0.0,-4.109999999999999,4.109999999999999
2024-05-14,SKU_1,WH_1,SUP_8,South,28,553,14,379,0,13.95,20.48,0,0,30.41,573.44,390.59999999999997,182.8400000000001,0.3188476562500001,0,0.0,0.0,-2.41,2.41
2024-05-15,SKU_1,WH_1,SUP_8,East,18,535,14,379,0,13.95,20.48,0,0,22.33,368.64,251.1,117.53999999999999,0.31884765625,0,0.0,0.0,-4.329999999999998,4.329999999999998
2024-05-16,SKU_1,WH_1,SUP_8,North,28,507,14,379,0,13.95,20.48,0,0,33.16,573.44,390.59999999999997,182.8400000000001,0.3188476562500001,0,0.0,0.0,-5.159999999999997,5.159999999999997
2024-05-17,SKU_1,WH_1,SUP_8,East,35,472,14,379,0,13.95,20.48,0,0,30.86,716.8000000000001,488.25,228.55000000000007,0.31884765625000006,0,0.0,0.0,4.140000000000001,4.140000000000001
2024-05-18,SKU_1,WH_1,SUP_8,North,25,447,14,379,0,13.95,20.48,0,0,29.26,512.0,348.75,163.25,0.31884765625,0,0.0,0.0,-4.260000000000002,4.260000000000002
2024-05-19,SKU_1,WH_1,SUP_8,South,25,422,14,379,0,13.95,20.48,0,0,20.01,512.0,348.75,163.25,0.31884765625,0,0.0,0.0,4.989999999999998,4.989999999999998
2024-05-20,SKU_1,WH_1,SUP_8,East,20,402,14,379,0,13.95,20.48,0,0,18.19,409.6,279.0,130.60000000000002,0.31884765625000006,0,0.0,0.0,1.8099999999999987,1.8099999999999987
2024-05-21,SKU_1,WH_1,SUP_8,West,28,374,14,379,0,13.95,20.48,0,0,25.18,573.44,390.59999999999997,182.8400000000001,0.3188476562500001,1,0.0,0.0,2.8200000000000003,2.8200000000000003
2024-05-22,SKU_1,WH_1,SUP_8,North,31,697,14,379,354,13.95,20.48,0,0,30.29,634.88,432.45,202.43,0.31884765625,0,0.0,0.0,0.7100000000000009,0.7100000000000009
2024-05-23,SKU_1,WH_1,SUP_8,North,24,673,14,379,0,13.95,20.48,1,0,25.51,491.52,334.79999999999995,156.72000000000003,0.31884765625000006,0,0.0,0.0,-1.5100000000000016,1.5100000000000016
2024-05-24,SKU_1,WH_1,SUP_8,North,21,652,14,379,0,13.95,20.48,0,0,19.32,430.08,292.95,137.13,0.31884765625,0,0.0,0.0,1.6799999999999997,1.6799999999999997
2024-05-25,SKU_1,WH_1,SUP_8,South,15,637,14,379,0,13.95,20.48,0,0,16.54,307.2,209.25,97.94999999999999,0.31884765625,0,0.0,0.0,-1.5399999999999991,1.5399999999999991
2024-05-26,SKU_1,WH_1,SUP_8,North,35,602,14,379,0,13.95,20.48,0,0,35.11,716.8000000000001,488.25,228.55000000000007,0.31884765625000006,0,0.0,0.0,-0.10999999999999943,0.10999999999999943
2024-05-27,SKU_1,WH_1,SUP_8,West,35,567,14,379,0,13.95,20.48,0,0,34.41,716.8000000000001,488.25,228.55000000000007,0.31884765625000006,0,0.0,0.0,0.5900000000000034,0.5900000000000034
2024-05-28,SKU_1,WH_1,SUP_8,North,29,538,14,379,0,13.95,20.48,0,0,27.14,593.92,404.54999999999995,189.37,0.31884765625000006,0,0.0,0.0,1.8599999999999994,1.8599999999999994
2024-05-29,SKU_1,WH_1,SUP_8,West,25,513,14,379,0,13.95,20.48,0,0,25.95,512.0,348.75,163.25,0.31884765625,0,0.0,0.0,-0.9499999999999993,0.9499999999999993
2024-05-30,SKU_1,WH_1,SUP_8,West,17,496,14,379,0,13.95,20.48,0,0,21.1,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,-4.100000000000001,4.100000000000001
2024-05-31,SKU_1,WH_1,SUP_8,East,27,469,14,379,0,13.95,20.48,0,0,24.65,552.96,376.65,176.31000000000006,0.3188476562500001,0,0.0,0.0,2.3500000000000014,2.3500000000000014
2024-06-01,SKU_1,WH_1,SUP_8,South,20,449,14,379,0,13.95,20.48,0,0,20.24,409.6,279.0,130.60000000000002,0.31884765625000006,0,0.0,0.0,-0.23999999999999844,0.23999999999999844
2024-06-02,SKU_1,WH_1,SUP_8,East,20,429,14,379,0,13.95,20.48,0,0,19.32,409.6,279.0,130.60000000000002,0.31884765625000006,0,0.0,0.0,0.6799999999999997,0.6799999999999997
2024-06-03,SKU_1,WH_1,SUP_8,West,21,408,14,379,0,13.95,20.48,0,0,17.76,430.08,292.95,137.13,0.31884765625,0,0.0,0.0,3.2399999999999984,3.2399999999999984
2024-06-04,SKU_1,WH_1,SUP_8,South,22,386,14,379,0,13.95,20.48,0,0,15.67,450.56,306.9,143.66000000000003,0.31884765625000006,0,0.0,0.0,6.33,6.33
2024-06-05,SKU_1,WH_1,SUP_8,East,19,367,14,379,0,13.95,20.48,0,0,18.99,389.12,265.05,124.07,0.31884765625,1,0.0,0.0,0.010000000000001563,0.010000000000001563
2024-06-06,SKU_1,WH_1,SUP_8,East,34,768,14,379,435,13.95,20.48,0,0,38.17,696.32,474.29999999999995,222.0200000000001,0.3188476562500001,0,0.0,0.0,-4.170000000000002,4.170000000000002
2024-06-07,SKU_1,WH_1,SUP_8,West,27,741,14,379,0,13.95,20.48,0,0,26.13,552.96,376.65,176.31000000000006,0.3188476562500001,0,0.0,0.0,0.870000000000001,0.870000000000001
2024-06-08,SKU_1,WH_1,SUP_8,South,16,725,14,379,0,13.95,20.48,0,0,17.69,327.68,223.2,104.48000000000002,0.31884765625000006,0,0.0,0.0,-1.6900000000000013,1.6900000000000013
2024-06-09,SKU_1,WH_1,SUP_8,South,22,703,14,379,0,13.95,20.48,0,0,15.17,450.56,306.9,143.66000000000003,0.31884765625000006,0,0.0,0.0,6.83,6.83
2024-06-10,SKU_1,WH_1,SUP_8,East,19,684,14,379,0,13.95,20.48,0,0,17.36,389.12,265.05,124.07,0.31884765625,0,0.0,0.0,1.6400000000000006,1.6400000000000006
2024-06-11,SKU_1,WH_1,SUP_8,East,24,660,14,379,0,13.95,20.48,0,0,26.72,491.52,334.79999999999995,156.72000000000003,0.31884765625000006,0,0.0,0.0,-2.719999999999999,2.719999999999999
2024-06-12,SKU_1,WH_1,SUP_8,West,20,640,14,379,0,13.95,20.48,0,0,22.27,409.6,279.0,130.60000000000002,0.31884765625000006,0,0.0,0.0,-2.2699999999999996,2.2699999999999996
2024-06-13,SKU_1,WH_1,SUP_8,East,25,615,14,379,0,13.95,20.48,0,0,27.5,512.0,348.75,163.25,0.31884765625,0,0.0,0.0,-2.5,2.5
2024-06-14,SKU_1,WH_1,SUP_8,South,27,588,14,379,0,13.95,20.48,0,0,24.71,552.96,376.65,176.31000000000006,0.3188476562500001,0,0.0,0.0,2.289999999999999,2.289999999999999
2024-06-15,SKU_1,WH_1,SUP_8,West,23,565,14,379,0,13.95,20.48,1,0,24.92,471.04,320.84999999999997,150.19000000000005,0.3188476562500001,0,0.0,0.0,-1.9200000000000017,1.9200000000000017
2024-06-16,SKU_1,WH_1,SUP_8,West,23,542,14,379,0,13.95,20.48,0,0,20.29,471.04,320.84999999999997,150.19000000000005,0.3188476562500001,0,0.0,0.0,2.710000000000001,2.710000000000001
2024-06-17,SKU_1,WH_1,SUP_8,North,26,516,14,379,0,13.95,20.48,0,0,26.03,532.48,362.7,169.78000000000003,0.31884765625000006,0,0.0,0.0,-0.030000000000001137,0.030000000000001137
2024-06-18,SKU_1,WH_1,SUP_8,South,21,495,14,379,0,13.95,20.48,0,0,19.78,430.08,292.95,137.13,0.31884765625,0,0.0,0.0,1.2199999999999989,1.2199999999999989
2024-06-19,SKU_1,WH_1,SUP_8,West,14,481,14,379,0,13.95,20.48,0,0,14.69,286.72,195.29999999999998,91.42000000000004,0.3188476562500001,0,0.0,0.0,-0.6899999999999995,0.6899999999999995
2024-06-20,SKU_1,WH_1,SUP_8,North,25,456,14,379,0,13.95,20.48,0,0,21.61,512.0,348.75,163.25,0.31884765625,0,0.0,0.0,3.3900000000000006,3.3900000000000006
2024-06-21,SKU_1,WH_1,SUP_8,East,33,423,14,379,0,13.95,20.48,0,0,31.19,675.84,460.34999999999997,215.49000000000007,0.31884765625000006,0,0.0,0.0,1.8099999999999987,1.8099999999999987
2024-06-22,SKU_1,WH_1,SUP_8,West,22,401,14,379,0,13.95,20.48,0,0,22.27,450.56,306.9,143.66000000000003,0.31884765625000006,0,0.0,0.0,-0.2699999999999996,0.2699999999999996
2024-06-23,SKU_1,WH_1,SUP_8,West,22,379,14,379,0,13.95,20.48,0,0,23.06,450.56,306.9,143.66000000000003,0.31884765625000006,1,0.0,0.0,-1.0599999999999987,1.0599999999999987
2024-06-24,SKU_1,WH_1,SUP_8,West,22,826,14,379,469,13.95,20.48,0,0,20.76,450.56,306.9,143.66000000000003,0.31884765625000006,0,0.0,0.0,1.2399999999999984,1.2399999999999984
2024-06-25,SKU_1,WH_1,SUP_8,East,22,804,14,379,0,13.95,20.48,0,0,20.74,450.56,306.9,143.66000000000003,0.31884765625000006,0,0.0,0.0,1.2600000000000016,1.2600000000000016
2024-06-26,SKU_1,WH_1,SUP_8,South,19,785,14,379,0,13.95,20.48,0,0,20.82,389.12,265.05,124.07,0.31884765625,0,0.0,0.0,-1.8200000000000003,1.8200000000000003
2024-06-27,SKU_1,WH_1,SUP_8,South,19,766,14,379,0,13.95,20.48,0,0,22.9,389.12,265.05,124.07,0.31884765625,0,0.0,0.0,-3.8999999999999986,3.8999999999999986
2024-06-28,SKU_1,WH_1,SUP_8,East,23,743,14,379,0,13.95,20.48,0,0,29.63,471.04,320.84999999999997,150.19000000000005,0.3188476562500001,0,0.0,0.0,-6.629999999999999,6.629999999999999
2024-06-29,SKU_1,WH_1,SUP_8,East,21,722,14,379,0,13.95,20.48,0,0,20.34,430.08,292.95,137.13,0.31884765625,0,0.0,0.0,0.6600000000000001,0.6600000000000001
2024-06-30,SKU_1,WH_1,SUP_8,East,8,714,14,379,0,13.95,20.48,0,0,12.3,163.84,111.6,52.24000000000001,0.31884765625000006,0,0.0,0.0,-4.300000000000001,4.300000000000001
2024-07-01,SKU_1,WH_1,SUP_8,East,15,699,14,379,0,13.95,20.48,0,0,13.8,307.2,209.25,97.94999999999999,0.31884765625,0,0.0,0.0,1.1999999999999993,1.1999999999999993
2024-07-02,SKU_1,WH_1,SUP_8,East,28,671,14,379,0,13.95,20.48,0,0,27.9,573.44,390.59999999999997,182.8400000000001,0.3188476562500001,0,0.0,0.0,0.10000000000000142,0.10000000000000142
2024-07-03,SKU_1,WH_1,SUP_8,North,17,654,14,379,0,13.95,20.48,0,0,14.45,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,2.5500000000000007,2.5500000000000007
2024-07-04,SKU_1,WH_1,SUP_8,South,17,637,14,379,0,13.95,20.48,0,0,15.72,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,1.2799999999999994,1.2799999999999994
2024-07-05,SKU_1,WH_1,SUP_8,South,17,620,14,379,0,13.95,20.48,0,0,19.49,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,-2.4899999999999984,2.4899999999999984
2024-07-06,SKU_1,WH_1,SUP_8,West,15,605,14,379,0,13.95,20.48,0,0,8.41,307.2,209.25,97.94999999999999,0.31884765625,0,0.0,0.0,6.59,6.59
2024-07-07,SKU_1,WH_1,SUP_8,East,16,589,14,379,0,13.95,20.48,0,0,17.13,327.68,223.2,104.48000000000002,0.31884765625000006,0,0.0,0.0,-1.129999999999999,1.129999999999999
2024-07-08,SKU_1,WH_1,SUP_8,South,25,564,14,379,0,13.95,20.48,0,0,31.0,512.0,348.75,163.25,0.31884765625,0,0.0,0.0,-6.0,6.0
2024-07-09,SKU_1,WH_1,SUP_8,South,13,551,14,379,0,13.95,20.48,0,0,11.46,266.24,181.35,84.89000000000001,0.31884765625000006,0,0.0,0.0,1.5399999999999991,1.5399999999999991
2024-07-10,SKU_1,WH_1,SUP_8,South,16,535,14,379,0,13.95,20.48,0,0,11.64,327.68,223.2,104.48000000000002,0.31884765625000006,0,0.0,0.0,4.359999999999999,4.359999999999999
2024-07-11,SKU_1,WH_1,SUP_8,South,24,511,14,379,0,13.95,20.48,1,0,20.62,491.52,334.79999999999995,156.72000000000003,0.31884765625000006,0,0.0,0.0,3.379999999999999,3.379999999999999
2024-07-12,SKU_1,WH_1,SUP_8,East,22,489,14,379,0,13.95,20.48,0,0,19.19,450.56,306.9,143.66000000000003,0.31884765625000006,0,0.0,0.0,2.8099999999999987,2.8099999999999987
2024-07-13,SKU_1,WH_1,SUP_8,West,33,456,14,379,0,13.95,20.48,1,0,34.77,675.84,460.34999999999997,215.49000000000007,0.31884765625000006,0,0.0,0.0,-1.7700000000000031,1.7700000000000031
2024-07-14,SKU_1,WH_1,SUP_8,East,23,433,14,379,0,13.95,20.48,0,0,25.02,471.04,320.84999999999997,150.19000000000005,0.3188476562500001,0,0.0,0.0,-2.0199999999999996,2.0199999999999996
2024-07-15,SKU_1,WH_1,SUP_8,West,25,408,14,379,0,13.95,20.48,0,0,23.47,512.0,348.75,163.25,0.31884765625,0,0.0,0.0,1.5300000000000011,1.5300000000000011
2024-07-16,SKU_1,WH_1,SUP_8,West,14,394,14,379,0,13.95,20.48,0,0,12.51,286.72,195.29999999999998,91.42000000000004,0.3188476562500001,0,0.0,0.0,1.4900000000000002,1.4900000000000002
2024-07-17,SKU_1,WH_1,SUP_8,North,29,365,14,379,0,13.95,20.48,0,0,30.57,593.92,404.54999999999995,189.37,0.31884765625000006,1,0.0,0.0,-1.5700000000000003,1.5700000000000003
2024-07-18,SKU_1,WH_1,SUP_8,South,13,668,14,379,316,13.95,20.48,0,0,14.98,266.24,181.35,84.89000000000001,0.31884765625000006,0,0.0,0.0,-1.9800000000000004,1.9800000000000004
2024-07-19,SKU_1,WH_1,SUP_8,East,21,647,14,379,0,13.95,20.48,0,0,14.04,430.08,292.95,137.13,0.31884765625,0,0.0,0.0,6.960000000000001,6.960000000000001
2024-07-20,SKU_1,WH_1,SUP_8,East,10,637,14,379,0,13.95,20.48,1,0,1.65,204.8,139.5,65.30000000000001,0.31884765625000006,0,0.0,0.0,8.35,8.35
2024-07-21,SKU_1,WH_1,SUP_8,East,15,622,14,379,0,13.95,20.48,0,0,10.49,307.2,209.25,97.94999999999999,0.31884765625,0,0.0,0.0,4.51,4.51
2024-07-22,SKU_1,WH_1,SUP_8,North,10,612,14,379,0,13.95,20.48,0,0,10.83,204.8,139.5,65.30000000000001,0.31884765625000006,0,0.0,0.0,-0.8300000000000001,0.8300000000000001
2024-07-23,SKU_1,WH_1,SUP_8,South,27,585,14,379,0,13.95,20.48,1,0,21.47,552.96,376.65,176.31000000000006,0.3188476562500001,0,0.0,0.0,5.530000000000001,5.530000000000001
2024-07-24,SKU_1,WH_1,SUP_8,North,16,569,14,379,0,13.95,20.48,0,0,11.55,327.68,223.2,104.48000000000002,0.31884765625000006,0,0.0,0.0,4.449999999999999,4.449999999999999
2024-07-25,SKU_1,WH_1,SUP_8,West,18,551,14,379,0,13.95,20.48,1,0,14.68,368.64,251.1,117.53999999999999,0.31884765625,0,0.0,0.0,3.3200000000000003,3.3200000000000003
2024-07-26,SKU_1,WH_1,SUP_8,West,12,539,14,379,0,13.95,20.48,0,0,9.27,245.76,167.39999999999998,78.36000000000001,0.31884765625000006,0,0.0,0.0,2.7300000000000004,2.7300000000000004
2024-07-27,SKU_1,WH_1,SUP_8,East,11,528,14,379,0,13.95,20.48,0,0,13.02,225.28,153.45,71.83000000000001,0.31884765625000006,0,0.0,0.0,-2.0199999999999996,2.0199999999999996
2024-07-28,SKU_1,WH_1,SUP_8,North,26,502,14,379,0,13.95,20.48,0,0,24.28,532.48,362.7,169.78000000000003,0.31884765625000006,0,0.0,0.0,1.7199999999999989,1.7199999999999989
2024-07-29,SKU_1,WH_1,SUP_8,South,11,491,14,379,0,13.95,20.48,0,0,11.32,225.28,153.45,71.83000000000001,0.31884765625000006,0,0.0,0.0,-0.3200000000000003,0.3200000000000003
2024-07-30,SKU_1,WH_1,SUP_8,North,27,464,14,379,0,13.95,20.48,0,0,32.85,552.96,376.65,176.31000000000006,0.3188476562500001,0,0.0,0.0,-5.850000000000001,5.850000000000001
2024-07-31,SKU_1,WH_1,SUP_8,North,9,455,14,379,0,13.95,20.48,0,0,9.61,184.32,125.55,58.769999999999996,0.31884765625,0,0.0,0.0,-0.6099999999999994,0.6099999999999994
2024-08-01,SKU_1,WH_1,SUP_8,South,15,440,14,379,0,13.95,20.48,0,0,14.45,307.2,209.25,97.94999999999999,0.31884765625,0,0.0,0.0,0.5500000000000007,0.5500000000000007
2024-08-02,SKU_1,WH_1,SUP_8,East,9,431,14,379,0,13.95,20.48,0,0,14.26,184.32,125.55,58.769999999999996,0.31884765625,0,0.0,0.0,-5.26,5.26
2024-08-03,SKU_1,WH_1,SUP_8,East,26,405,14,379,0,13.95,20.48,1,0,19.48,532.48,362.7,169.78000000000003,0.31884765625000006,0,0.0,0.0,6.52,6.52
2024-08-04,SKU_1,WH_1,SUP_8,East,14,391,14,379,0,13.95,20.48,0,0,13.61,286.72,195.29999999999998,91.42000000000004,0.3188476562500001,0,0.0,0.0,0.39000000000000057,0.39000000000000057
2024-08-05,SKU_1,WH_1,SUP_8,East,22,369,14,379,0,13.95,20.48,0,0,23.32,450.56,306.9,143.66000000000003,0.31884765625000006,1,0.0,0.0,-1.3200000000000003,1.3200000000000003
2024-08-06,SKU_1,WH_1,SUP_8,South,17,716,14,379,364,13.95,20.48,0,0,18.33,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,-1.3299999999999983,1.3299999999999983
2024-08-07,SKU_1,WH_1,SUP_8,East,16,700,14,379,0,13.95,20.48,0,0,15.07,327.68,223.2,104.48000000000002,0.31884765625000006,0,0.0,0.0,0.9299999999999997,0.9299999999999997
2024-08-08,SKU_1,WH_1,SUP_8,West,17,683,14,379,0,13.95,20.48,0,0,18.4,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,-1.3999999999999986,1.3999999999999986
2024-08-09,SKU_1,WH_1,SUP_8,South,5,678,14,379,0,13.95,20.48,0,0,10.29,102.4,69.75,32.650000000000006,0.31884765625000006,0,0.0,0.0,-5.289999999999999,5.289999999999999
2024-08-10,SKU_1,WH_1,SUP_8,East,7,671,14,379,0,13.95,20.48,1,0,10.42,143.36,97.64999999999999,45.71000000000002,0.3188476562500001,0,0.0,0.0,-3.42,3.42
2024-08-11,SKU_1,WH_1,SUP_8,North,5,666,14,379,0,13.95,20.48,0,0,6.82,102.4,69.75,32.650000000000006,0.31884765625000006,0,0.0,0.0,-1.8200000000000003,1.8200000000000003
2024-08-12,SKU_1,WH_1,SUP_8,North,10,656,14,379,0,13.95,20.48,0,0,13.75,204.8,139.5,65.30000000000001,0.31884765625000006,0,0.0,0.0,-3.75,3.75
2024-08-13,SKU_1,WH_1,SUP_8,West,18,638,14,379,0,13.95,20.48,0,0,17.91,368.64,251.1,117.53999999999999,0.31884765625,0,0.0,0.0,0.08999999999999986,0.08999999999999986
2024-08-14,SKU_1,WH_1,SUP_8,North,24,614,14,379,0,13.95,20.48,0,0,15.65,491.52,334.79999999999995,156.72000000000003,0.31884765625000006,0,0.0,0.0,8.35,8.35
2024-08-15,SKU_1,WH_1,SUP_8,South,6,608,14,379,0,13.95,20.48,0,0,8.23,122.88,83.69999999999999,39.18000000000001,0.31884765625000006,0,0.0,0.0,-2.2300000000000004,2.2300000000000004
2024-08-16,SKU_1,WH_1,SUP_8,North,7,601,14,379,0,13.95,20.48,0,0,6.33,143.36,97.64999999999999,45.71000000000002,0.3188476562500001,0,0.0,0.0,0.6699999999999999,0.6699999999999999
2024-08-17,SKU_1,WH_1,SUP_8,North,4,597,14,379,0,13.95,20.48,0,0,5.66,81.92,55.8,26.120000000000005,0.31884765625000006,0,0.0,0.0,-1.6600000000000001,1.6600000000000001
2024-08-18,SKU_1,WH_1,SUP_8,North,21,576,14,379,0,13.95,20.48,0,0,20.94,430.08,292.95,137.13,0.31884765625,0,0.0,0.0,0.05999999999999872,0.05999999999999872
2024-08-19,SKU_1,WH_1,SUP_8,West,13,563,14,379,0,13.95,20.48,0,0,15.95,266.24,181.35,84.89000000000001,0.31884765625000006,0,0.0,0.0,-2.9499999999999993,2.9499999999999993
2024-08-20,SKU_1,WH_1,SUP_8,North,26,537,14,379,0,13.95,20.48,0,0,25.35,532.48,362.7,169.78000000000003,0.31884765625000006,0,0.0,0.0,0.6499999999999986,0.6499999999999986
2024-08-21,SKU_1,WH_1,SUP_8,West,14,523,14,379,0,13.95,20.48,0,0,6.89,286.72,195.29999999999998,91.42000000000004,0.3188476562500001,0,0.0,0.0,7.11,7.11
2024-08-22,SKU_1,WH_1,SUP_8,North,12,511,14,379,0,13.95,20.48,0,0,11.33,245.76,167.39999999999998,78.36000000000001,0.31884765625000006,0,0.0,0.0,0.6699999999999999,0.6699999999999999
2024-08-23,SKU_1,WH_1,SUP_8,North,7,504,14,379,0,13.95,20.48,0,0,2.94,143.36,97.64999999999999,45.71000000000002,0.3188476562500001,0,0.0,0.0,4.0600000000000005,4.0600000000000005
2024-08-24,SKU_1,WH_1,SUP_8,East,14,490,14,379,0,13.95,20.48,0,0,14.4,286.72,195.29999999999998,91.42000000000004,0.3188476562500001,0,0.0,0.0,-0.40000000000000036,0.40000000000000036
2024-08-25,SKU_1,WH_1,SUP_8,North,12,478,14,379,0,13.95,20.48,0,0,12.54,245.76,167.39999999999998,78.36000000000001,0.31884765625000006,0,0.0,0.0,-0.5399999999999991,0.5399999999999991
2024-08-26,SKU_1,WH_1,SUP_8,West,5,473,14,379,0,13.95,20.48,0,0,5.44,102.4,69.75,32.650000000000006,0.31884765625000006,0,0.0,0.0,-0.4400000000000004,0.4400000000000004
2024-08-27,SKU_1,WH_1,SUP_8,South,24,449,14,379,0,13.95,20.48,0,0,23.71,491.52,334.79999999999995,156.72000000000003,0.31884765625000006,0,0.0,0.0,0.28999999999999915,0.28999999999999915
2024-08-28,SKU_1,WH_1,SUP_8,West,0,449,14,379,0,13.95,20.48,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-29,SKU_1,WH_1,SUP_8,South,21,428,14,379,0,13.95,20.48,0,0,20.86,430.08,292.95,137.13,0.31884765625,0,0.0,0.0,0.14000000000000057,0.14000000000000057
2024-08-30,SKU_1,WH_1,SUP_8,North,16,412,14,379,0,13.95,20.48,0,0,14.22,327.68,223.2,104.48000000000002,0.31884765625000006,0,0.0,0.0,1.7799999999999994,1.7799999999999994
2024-08-31,SKU_1,WH_1,SUP_8,East,10,402,14,379,0,13.95,20.48,0,0,11.86,204.8,139.5,65.30000000000001,0.31884765625000006,0,0.0,0.0,-1.8599999999999994,1.8599999999999994
2024-09-01,SKU_1,WH_1,SUP_8,North,17,385,14,379,0,13.95,20.48,0,0,19.07,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,-2.0700000000000003,2.0700000000000003
2024-09-02,SKU_1,WH_1,SUP_8,North,8,377,14,379,0,13.95,20.48,0,0,9.9,163.84,111.6,52.24000000000001,0.31884765625000006,1,0.0,0.0,-1.9000000000000004,1.9000000000000004
2024-09-03,SKU_1,WH_1,SUP_8,East,9,593,14,379,225,13.95,20.48,0,0,9.37,184.32,125.55,58.769999999999996,0.31884765625,0,0.0,0.0,-0.3699999999999992,0.3699999999999992
2024-09-04,SKU_1,WH_1,SUP_8,East,4,589,14,379,0,13.95,20.48,0,0,11.82,81.92,55.8,26.120000000000005,0.31884765625000006,0,0.0,0.0,-7.82,7.82
2024-09-05,SKU_1,WH_1,SUP_8,West,5,584,14,379,0,13.95,20.48,0,0,8.16,102.4,69.75,32.650000000000006,0.31884765625000006,0,0.0,0.0,-3.16,3.16
2024-09-06,SKU_1,WH_1,SUP_8,East,17,567,14,379,0,13.95,20.48,0,0,15.92,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,1.08,1.08
2024-09-07,SKU_1,WH_1,SUP_8,South,8,559,14,379,0,13.95,20.48,0,0,10.66,163.84,111.6,52.24000000000001,0.31884765625000006,0,0.0,0.0,-2.66,2.66
2024-09-08,SKU_1,WH_1,SUP_8,West,4,555,14,379,0,13.95,20.48,0,0,8.24,81.92,55.8,26.120000000000005,0.31884765625000006,0,0.0,0.0,-4.24,4.24
2024-09-09,SKU_1,WH_1,SUP_8,West,11,544,14,379,0,13.95,20.48,0,0,9.56,225.28,153.45,71.83000000000001,0.31884765625000006,0,0.0,0.0,1.4399999999999995,1.4399999999999995
2024-09-10,SKU_1,WH_1,SUP_8,West,17,527,14,379,0,13.95,20.48,0,0,11.29,348.16,237.14999999999998,111.01000000000005,0.3188476562500001,0,0.0,0.0,5.710000000000001,5.710000000000001
2024-09-11,SKU_1,WH_1,SUP_8,South,7,520,14,379,0,13.95,20.48,0,0,10.13,143.36,97.64999999999999,45.71000000000002,0.3188476562500001,0,0.0,0.0,-3.130000000000001,3.130000000000001
2024-09-12,SKU_1,WH_1,SUP_8,South,15,505,14,379,0,13.95,20.48,0,0,14.41,307.2,209.25,97.94999999999999,0.31884765625,0,0.0,0.0,0.5899999999999999,0.5899999999999999
2024-09-13,SKU_1,WH_1,SUP_8,West,10,495,14,379,0,13.95,20.48,0,0,13.2,204.8,139.5,65.30000000000001,0.31884765625000006,0,0.0,0.0,-3.1999999999999993,3.1999999999999993
2024-09-14,SKU_1,WH_1,SUP_8,West,13,482,14,379,0,13.95,20.48,1,0,11.33,266.24,181.35,84.89000000000001,0.31884765625000006,0,0.0,0.0,1.67,1.67
2024-09-15,SKU_1,WH_1,SUP_8,North,1,481,14,379,0,13.95,20.48,0,0,0.0,20.48,13.95,6.530000000000001,0.31884765625000006,0,0.0,0.0,1.0,1.0
2024-09-16,SKU_1,WH_1,SUP_8,West,10,471,14,379,0,13.95,20.48,0,0,9.6,204.8,139.5,65.30000000000001,0.31884765625000006,0,0.0,0.0,0.40000000000000036,0.40000000000000036
2024-09-17,SKU_1,WH_1,SUP_8,North,5,466,14,379,0,13.95,20.48,0,0,2.7,102.4,69.75,32.650000000000006,0.31884765625000006,0,0.0,0.0,2.3,2.3
2024-09-18,SKU_1,WH_1,SUP_8,West,8,458,14,379,0,13.95,20.48,0,0,5.35,163.84,111.6,52.24000000000001,0.31884765625000006,0,0.0,0.0,2.6500000000000004,2.6500000000000004
2024-09-19,SKU_1,WH_1,SUP_8,West,9,449,14,379,0,13.95,20.48,0,0,6.52,184.32,125.55,58.769999999999996,0.31884765625,0,0.0,0.0,2.4800000000000004,2.4800000000000004
2024-09-20,SKU_1,WH_1,SUP_8,South,14,435,14,379,0,13.95,20.48,0,0,14.62,286.72,195.29999999999998,91.42000000000004,0.3188476562500001,0,0.0,0.0,-0.6199999999999992,0.6199999999999992
2024-09-21,SKU_1,WH_1,SUP_8,North,10,425,14,379,0,13.95,20.48,0,0,11.48,204.8,139.5,65.30000000000001,0.31884765625000006,0,0.0,0.0,-1.4800000000000004,1.4800000000000004
2024-09-22,SKU_1,WH_1,SUP_8,South,8,417,14,379,0,13.95,20.48,0,0,7.69,163.84,111.6,52.24000000000001,0.31884765625000006,0,0.0,0.0,0.3099999999999996,0.3099999999999996
